engine,configuration,distribution,workload,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
wt,wt1,uniform,oltp,psfm,60000000,1000,290,24341.91,33391.22,230.60,8114.60,1000
wt,wt1,uniform,oltp,psfm,60000000,1000,300,24397.99,33430.28,230.32,8132.40,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,10,0.00,41740.12,183.95,10139.53,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,20,0.00,39813.08,232.61,9687.40,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,30,0.00,39817.28,232.05,9701.27,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,40,0.00,39919.17,231.63,9715.69,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,50,0.00,39986.32,231.08,9733.60,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,60,0.00,40117.68,230.39,9758.30,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,70,0.00,40071.74,230.32,9762.51,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,80,0.00,40212.25,229.50,9790.89,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,90,0.00,40249.02,229.50,9804.50,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,100,0.00,40284.38,229.15,9817.80,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,110,0.00,40360.75,228.74,9831.11,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,120,0.00,40450.23,228.60,9830.61,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,130,0.00,40402.76,228.26,9840.89,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,140,0.00,40413.96,228.60,9835.79,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,150,0.00,40415.82,228.40,9846.60,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,160,0.00,40427.81,228.47,9849.18,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,170,0.00,40420.49,228.26,9846.64,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,180,0.00,40530.98,227.85,9862.30,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,190,0.00,40422.72,228.26,9839.78,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,200,0.00,40501.75,227.78,9875.79,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,210,0.00,40404.96,228.54,9839.61,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,220,0.00,40460.18,228.40,9848.30,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,230,0.00,40440.78,228.47,9849.82,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,240,0.00,40443.20,228.19,9853.38,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,250,0.00,40563.22,227.58,9871.93,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,260,0.00,40560.03,227.72,9871.21,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,270,0.00,40511.05,227.92,9862.49,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,280,0.00,40455.50,227.85,9859.38,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,1000,290,0.00,40578.10,227.92,9868.50,1000
wt,wt1,uniform,oltp_ro,psfm,60000000,997,300,0.00,40448.86,228.13,9858.09,1000
wt,wt1,uniform,oltp,psfm,60000000,1200,10,24223.16,33269.16,273.42,8067.32,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,20,22988.56,31503.76,293.17,7662.79,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,30,22986.29,31455.68,293.61,7663.50,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,40,22989.21,31470.32,293.08,7660.60,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,50,23061.19,31555.89,291.85,7688.40,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,60,23142.30,31680.00,291.33,7714.30,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,70,22380.31,30615.52,307.92,7459.60,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,80,23195.10,31740.40,290.46,7731.80,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,90,23272.19,31864.28,289.33,7757.00,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,100,23334.11,31979.02,288.38,7778.80,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,110,23369.81,31952.11,287.86,7789.70,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,120,23447.07,32091.75,286.92,7815.69,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,130,21649.51,29628.02,314.16,7217.40,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,140,21782.71,29852.72,313.31,7259.70,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,150,21268.37,29058.66,314.44,7089.69,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,160,21760.71,29787.22,311.72,7252.80,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,170,21912.91,29957.02,307.73,7304.00,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,180,20993.10,28765.50,307.64,6997.20,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,190,21947.28,30057.17,305.44,7316.99,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,200,22457.02,30722.43,299.64,7486.11,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,210,22378.59,30623.09,300.27,7459.50,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,220,22462.30,30741.31,299.28,7486.50,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,230,22427.70,30707.80,299.82,7477.20,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,240,22420.70,30670.59,299.55,7472.60,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,250,22222.61,30461.01,299.82,7407.50,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,260,21128.79,28888.38,318.23,7043.70,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,270,22294.90,30519.30,311.07,7429.90,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,280,23192.60,31714.00,290.02,7732.50,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,290,23329.50,31927.70,288.90,7776.20,1200
wt,wt1,uniform,oltp,psfm,60000000,1200,300,23583.10,32299.20,285.37,7860.50,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,10,0.00,41253.18,213.65,10018.37,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,20,0.00,38623.10,287.69,9408.70,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,30,0.00,38653.00,286.83,9413.10,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,40,0.00,38673.00,287.26,9406.90,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,50,0.00,38744.30,286.66,9430.40,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,60,0.00,38784.80,286.14,9448.00,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,70,0.00,38904.16,285.20,9471.19,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,80,0.00,39106.23,284.10,9509.91,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,90,0.00,39083.57,284.01,9513.49,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,100,0.00,39019.53,284.18,9502.41,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,110,0.00,39022.30,284.18,9507.30,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,120,0.00,39050.18,283.59,9513.50,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,130,0.00,39098.32,283.42,9519.40,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,140,0.00,39179.29,283.59,9529.30,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,150,0.00,39145.02,283.42,9524.50,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,160,0.00,39074.48,283.67,9519.09,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,170,0.00,39186.72,283.16,9530.70,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,180,0.00,39110.70,283.42,9523.20,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,190,0.00,39100.20,283.59,9520.00,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,200,0.00,39100.69,283.42,9527.20,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,210,0.00,39115.91,283.50,9531.10,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,220,0.00,39234.80,282.99,9543.70,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,230,0.00,39159.80,282.82,9545.00,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,240,0.00,39175.61,282.99,9543.20,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,250,0.00,39147.68,283.16,9526.50,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,260,0.00,39165.31,283.25,9537.20,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,270,0.00,39039.49,283.67,9522.80,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,280,0.00,39208.34,282.82,9546.98,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1200,290,0.00,39190.98,283.25,9531.82,1200
wt,wt1,uniform,oltp_ro,psfm,60000000,1198,300,0.00,39202.42,282.82,9551.48,1200
wt,wt1,uniform,oltp,psfm,60000000,13,10,13054.62,17876.73,3.75,4351.51,13
wt,wt1,uniform,oltp,psfm,60000000,13,20,13360.51,18282.05,3.64,4453.54,13
wt,wt1,uniform,oltp,psfm,60000000,13,30,13405.99,18348.39,3.61,4468.60,13
wt,wt1,uniform,oltp,psfm,60000000,13,40,13513.00,18527.71,3.58,4504.40,13
wt,wt1,uniform,oltp,psfm,60000000,13,50,13690.00,18768.10,3.51,4563.10,13
wt,wt1,uniform,oltp,psfm,60000000,13,60,13790.90,18839.40,3.47,4597.00,13
wt,wt1,uniform,oltp,psfm,60000000,13,70,13733.70,18766.50,3.49,4577.90,13
wt,wt1,uniform,oltp,psfm,60000000,13,80,13862.30,18965.50,3.45,4620.90,13
wt,wt1,uniform,oltp,psfm,60000000,13,90,13433.30,18365.20,3.44,4477.80,13
wt,wt1,uniform,oltp,psfm,60000000,13,100,13982.60,19153.40,3.39,4660.90,13
wt,wt1,uniform,oltp,psfm,60000000,13,110,13960.60,19083.60,3.40,4653.50,13
wt,wt1,uniform,oltp,psfm,60000000,13,120,14001.50,19163.70,3.39,4667.00,13
wt,wt1,uniform,oltp,psfm,60000000,13,130,14022.60,19191.10,3.38,4674.30,13
wt,wt1,uniform,oltp,psfm,60000000,13,140,14078.40,19256.40,3.36,4692.90,13
wt,wt1,uniform,oltp,psfm,60000000,13,150,14112.90,19310.80,3.34,4704.20,13
wt,wt1,uniform,oltp,psfm,60000000,13,160,14125.10,19336.60,3.33,4708.40,13
wt,wt1,uniform,oltp,psfm,60000000,13,170,14100.17,19268.27,3.34,4699.99,13
wt,wt1,uniform,oltp,psfm,60000000,13,180,14194.53,19405.64,3.31,4731.61,13
wt,wt1,uniform,oltp,psfm,60000000,13,190,14134.60,19376.30,3.33,4711.50,13
wt,wt1,uniform,oltp,psfm,60000000,13,200,14200.20,19455.69,3.31,4733.40,13
wt,wt1,uniform,oltp,psfm,60000000,13,210,14051.30,19197.71,3.36,4683.70,13
wt,wt1,uniform,oltp,psfm,60000000,13,220,14111.99,19307.39,3.35,4704.10,13
wt,wt1,uniform,oltp,psfm,60000000,13,230,14077.61,19238.21,3.34,4692.50,13
wt,wt1,uniform,oltp,psfm,60000000,13,240,13787.50,18898.80,3.37,4595.80,13
wt,wt1,uniform,oltp,psfm,60000000,13,250,14137.60,19356.10,3.32,4712.60,13
wt,wt1,uniform,oltp,psfm,60000000,13,260,14172.30,19385.30,3.31,4724.00,13
wt,wt1,uniform,oltp,psfm,60000000,13,270,14147.50,19396.60,3.31,4715.90,13
wt,wt1,uniform,oltp,psfm,60000000,13,280,13807.89,18918.99,3.32,4602.70,13
wt,wt1,uniform,oltp,psfm,60000000,13,290,13925.80,19088.31,3.33,4641.80,13
wt,wt1,uniform,oltp,psfm,60000000,12,300,13859.70,18978.80,3.35,4619.80,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,10,0.00,22117.23,3.14,5383.01,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,20,0.00,22611.73,3.04,5513.33,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,30,0.00,22785.10,2.99,5548.20,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,40,0.00,23102.65,2.94,5621.19,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,50,0.00,23196.75,2.92,5650.71,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,60,0.00,23305.70,2.90,5677.00,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,70,0.00,23425.00,2.86,5710.50,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,80,0.00,23601.00,2.84,5739.80,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,90,0.00,23624.90,2.83,5747.10,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,100,0.00,23670.50,2.81,5776.30,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,110,0.00,23685.69,2.81,5763.00,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,120,0.00,23833.81,2.78,5812.30,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,130,0.00,23798.26,2.78,5794.99,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,140,0.00,23936.14,2.77,5815.91,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,150,0.00,23942.20,2.76,5827.90,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,160,0.00,23999.39,2.75,5843.80,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,170,0.00,23999.21,2.75,5845.20,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,180,0.00,24143.80,2.74,5866.20,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,190,0.00,24059.69,2.73,5853.00,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,200,0.00,23915.86,2.75,5838.09,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,210,0.00,24060.64,2.73,5855.11,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,220,0.00,24050.30,2.73,5847.60,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,230,0.00,24076.80,2.72,5867.70,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,240,0.00,24150.49,2.72,5870.70,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,250,0.00,23981.17,2.73,5854.29,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,260,0.00,24100.05,2.72,5868.81,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,270,0.00,24070.40,2.72,5862.70,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,280,0.00,24191.50,2.71,5883.00,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,290,0.00,24136.50,2.72,5879.50,13
wt,wt1,uniform,oltp_ro,psfm,60000000,13,300,0.00,24216.30,2.70,5893.50,13
wt,wt1,uniform,oltp,psfm,60000000,145,10,29243.56,40065.27,24.68,9746.92,145
wt,wt1,uniform,oltp,psfm,60000000,145,20,29528.81,40394.01,24.82,9843.10,145
wt,wt1,uniform,oltp,psfm,60000000,145,30,29719.72,40743.03,24.65,9906.61,145
wt,wt1,uniform,oltp,psfm,60000000,145,40,29903.29,41031.79,24.43,9967.80,145
wt,wt1,uniform,oltp,psfm,60000000,145,50,29989.71,41070.51,24.32,9996.10,145
wt,wt1,uniform,oltp,psfm,60000000,145,60,30238.40,41374.49,24.16,10079.70,145
wt,wt1,uniform,oltp,psfm,60000000,145,70,30224.91,41329.41,24.21,10075.10,145
wt,wt1,uniform,oltp,psfm,60000000,145,80,30394.59,41592.69,24.01,10131.30,145
wt,wt1,uniform,oltp,psfm,60000000,145,90,30508.49,41797.69,23.93,10169.90,145
wt,wt1,uniform,oltp,psfm,60000000,145,100,26533.71,36301.61,29.81,8844.40,145
wt,wt1,uniform,oltp,psfm,60000000,145,110,24001.40,32822.60,31.13,8000.20,145
wt,wt1,uniform,oltp,psfm,60000000,145,120,24184.50,33080.30,32.12,8061.40,145
wt,wt1,uniform,oltp,psfm,60000000,145,130,27762.20,37967.70,27.38,9254.40,145
wt,wt1,uniform,oltp,psfm,60000000,145,140,27342.90,37466.50,29.47,9114.20,145
wt,wt1,uniform,oltp,psfm,60000000,145,150,25018.40,34259.80,29.24,8339.00,145
wt,wt1,uniform,oltp,psfm,60000000,145,160,27674.80,37873.00,26.33,9225.50,145
wt,wt1,uniform,oltp,psfm,60000000,145,170,27722.00,37947.90,26.28,9240.60,145
wt,wt1,uniform,oltp,psfm,60000000,145,180,27789.40,38002.60,26.18,9263.30,145
wt,wt1,uniform,oltp,psfm,60000000,145,190,27734.60,37951.90,26.28,9244.70,145
wt,wt1,uniform,oltp,psfm,60000000,145,200,27670.80,37914.60,26.24,9223.50,145
wt,wt1,uniform,oltp,psfm,60000000,145,210,23779.60,32527.00,30.86,7926.70,145
wt,wt1,uniform,oltp,psfm,60000000,145,220,27678.00,37947.90,26.21,9226.20,145
wt,wt1,uniform,oltp,psfm,60000000,145,230,28956.79,39687.29,25.54,9652.30,145
wt,wt1,uniform,oltp,psfm,60000000,145,240,30469.70,41691.90,24.02,10156.10,145
wt,wt1,uniform,oltp,psfm,60000000,145,250,30493.40,41765.00,23.78,10164.70,145
wt,wt1,uniform,oltp,psfm,60000000,145,260,23088.30,31574.40,31.53,7696.10,145
wt,wt1,uniform,oltp,psfm,60000000,145,270,29430.20,40277.10,24.75,9810.30,145
wt,wt1,uniform,oltp,psfm,60000000,145,280,30691.00,41934.90,23.82,10230.00,145
wt,wt1,uniform,oltp,psfm,60000000,145,290,30677.29,41980.89,23.77,10225.70,145
wt,wt1,uniform,oltp,psfm,60000000,145,300,29532.30,40441.60,24.48,9844.30,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,10,0.00,49006.82,22.17,11943.11,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,20,0.00,49732.52,22.52,12123.90,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,30,0.00,50088.80,22.39,12192.10,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,40,0.00,50062.70,22.46,12192.20,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,50,0.00,50165.76,22.37,12222.29,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,60,0.00,50345.03,22.31,12248.91,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,70,0.00,50230.80,22.34,12249.10,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,80,0.00,50373.21,22.29,12271.90,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,90,0.00,50404.41,22.30,12276.30,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,100,0.00,50454.20,22.25,12291.10,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,110,0.00,50566.00,22.29,12307.60,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,120,0.00,50460.90,22.30,12280.70,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,130,0.00,50706.40,22.21,12348.00,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,140,0.00,50735.91,22.15,12358.00,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,150,0.00,50711.40,22.18,12351.40,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,160,0.00,50847.90,22.18,12361.70,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,170,0.00,50624.50,22.23,12325.80,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,180,0.00,50769.40,22.22,12340.40,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,190,0.00,50498.40,22.28,12305.90,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,200,0.00,50638.30,22.19,12335.60,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,210,0.00,50651.30,22.23,12326.70,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,220,0.00,50581.10,22.25,12317.80,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,230,0.00,50643.70,22.23,12328.30,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,240,0.00,50667.18,22.23,12335.60,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,250,0.00,50620.61,22.25,12327.50,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,260,0.00,50549.37,22.29,12313.49,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,270,0.00,50667.13,22.17,12350.41,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,280,0.00,50791.11,22.19,12366.60,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,290,0.00,50679.70,22.17,12343.00,145
wt,wt1,uniform,oltp_ro,psfm,60000000,145,300,0.00,50648.09,22.23,12321.50,145
wt,wt1,uniform,oltp,psfm,60000000,20,10,18875.54,25847.17,3.98,6291.65,20
wt,wt1,uniform,oltp,psfm,60000000,20,20,19312.97,26424.63,3.85,6437.86,20
wt,wt1,uniform,oltp,psfm,60000000,20,30,19480.74,26644.88,3.78,6493.45,20
wt,wt1,uniform,oltp,psfm,60000000,20,40,19627.00,26885.77,3.75,6542.17,20
wt,wt1,uniform,oltp,psfm,60000000,20,50,19724.91,27016.94,3.71,6575.14,20
wt,wt1,uniform,oltp,psfm,60000000,20,60,19838.27,27140.63,3.68,6612.76,20
wt,wt1,uniform,oltp,psfm,60000000,20,70,19980.02,27324.76,3.64,6660.04,20
wt,wt1,uniform,oltp,psfm,60000000,20,80,16609.73,22731.77,3.64,5535.54,20
wt,wt1,uniform,oltp,psfm,60000000,20,90,17651.77,24135.56,3.62,5884.69,20
wt,wt1,uniform,oltp,psfm,60000000,20,100,20023.06,27373.58,3.60,6674.72,20
wt,wt1,uniform,oltp,psfm,60000000,20,110,20104.04,27528.88,3.58,6701.35,20
wt,wt1,uniform,oltp,psfm,60000000,20,120,20118.96,27521.61,3.58,6706.25,20
wt,wt1,uniform,oltp,psfm,60000000,20,130,20156.39,27568.86,3.56,6718.76,20
wt,wt1,uniform,oltp,psfm,60000000,20,140,20129.71,27572.55,3.57,6709.74,20
wt,wt1,uniform,oltp,psfm,60000000,20,150,20061.44,27460.58,3.60,6687.35,20
wt,wt1,uniform,oltp,psfm,60000000,20,160,19911.89,27265.15,3.63,6637.16,20
wt,wt1,uniform,oltp,psfm,60000000,20,170,19807.32,27084.55,3.65,6602.54,20
wt,wt1,uniform,oltp,psfm,60000000,20,180,20084.16,27486.61,3.59,6694.55,20
wt,wt1,uniform,oltp,psfm,60000000,20,190,20150.83,27566.16,3.56,6717.14,20
wt,wt1,uniform,oltp,psfm,60000000,20,200,19255.27,26369.93,3.59,6418.36,20
wt,wt1,uniform,oltp,psfm,60000000,20,210,19728.76,27021.90,3.60,6576.25,20
wt,wt1,uniform,oltp,psfm,60000000,20,220,20094.85,27531.91,3.57,6698.35,20
wt,wt1,uniform,oltp,psfm,60000000,20,230,20127.12,27517.60,3.56,6708.97,20
wt,wt1,uniform,oltp,psfm,60000000,20,240,20151.47,27592.59,3.55,6717.02,20
wt,wt1,uniform,oltp,psfm,60000000,20,250,20162.54,27588.68,3.55,6720.95,20
wt,wt1,uniform,oltp,psfm,60000000,20,260,20127.36,27569.52,3.56,6709.15,20
wt,wt1,uniform,oltp,psfm,60000000,20,270,20116.44,27554.59,3.56,6705.35,20
wt,wt1,uniform,oltp,psfm,60000000,20,280,20159.65,27591.31,3.55,6719.95,20
wt,wt1,uniform,oltp,psfm,60000000,20,290,20159.94,27616.78,3.55,6719.95,20
wt,wt1,uniform,oltp,psfm,60000000,20,300,20167.96,27626.92,3.55,6722.75,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,10,0.00,32041.36,3.32,7806.22,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,20,0.00,32877.71,3.19,8013.20,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,30,0.00,33349.39,3.12,8125.50,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,40,0.00,33461.10,3.09,8148.60,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,50,0.00,33762.81,3.05,8218.10,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,60,0.00,33862.10,3.03,8250.50,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,70,0.00,34050.19,3.00,8290.90,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,80,0.00,34267.11,2.98,8334.00,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,90,0.00,34406.10,2.95,8376.80,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,100,0.00,34442.48,2.94,8400.50,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,110,0.00,34529.62,2.93,8403.61,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,120,0.00,34567.30,2.92,8419.20,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,130,0.00,34488.30,2.92,8406.30,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,140,0.00,34713.61,2.91,8447.80,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,150,0.00,34665.80,2.91,8429.90,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,160,0.00,34646.00,2.91,8429.90,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,170,0.00,34732.90,2.89,8458.40,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,180,0.00,34803.91,2.89,8483.40,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,190,0.00,34832.49,2.89,8469.20,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,200,0.00,34856.31,2.88,8491.40,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,210,0.00,34794.00,2.89,8478.20,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,220,0.00,34733.79,2.89,8456.90,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,230,0.00,34726.60,2.89,8446.00,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,240,0.00,34772.11,2.88,8478.90,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,250,0.00,34919.30,2.88,8490.70,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,260,0.00,34834.98,2.89,8482.40,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,270,0.00,34682.02,2.89,8447.90,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,280,0.00,34790.50,2.89,8469.20,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,290,0.00,34813.50,2.88,8481.40,20
wt,wt1,uniform,oltp_ro,psfm,60000000,20,300,0.00,34898.10,2.88,8484.60,20
wt,wt1,uniform,oltp,psfm,60000000,210,10,28093.05,38517.75,39.27,9363.12,210
wt,wt1,uniform,oltp,psfm,60000000,210,20,28107.90,38454.34,39.72,9369.63,210
wt,wt1,uniform,oltp,psfm,60000000,210,30,28171.51,38561.12,39.72,9390.00,210
wt,wt1,uniform,oltp,psfm,60000000,210,40,28256.50,38740.10,39.49,9419.00,210
wt,wt1,uniform,oltp,psfm,60000000,210,50,28421.19,38967.59,39.16,9473.30,210
wt,wt1,uniform,oltp,psfm,60000000,210,60,27849.72,38149.83,39.36,9283.51,210
wt,wt1,uniform,oltp,psfm,60000000,210,70,28766.91,39413.81,38.71,9589.10,210
wt,wt1,uniform,oltp,psfm,60000000,210,80,28784.97,39401.36,38.76,9594.69,210
