engine,workload,threads,elap_secs,cum_tps,int_tps,cum_ips,int_ips
wt,ro,512,80,983.77,984.01,0.00,0.00
wt,ro,512,90,985.67,1000.80,0.00,0.00
wt,ro,512,100,985.66,985.61,0.00,0.00
wt,ro,512,110,986.87,999.00,0.00,0.00
wt,ro,512,120,985.98,976.08,0.00,0.00
wt,ro,512,130,984.75,970.02,0.00,0.00
wt,ro,512,140,984.32,978.65,0.00,0.00
wt,ro,512,150,983.48,971.75,0.00,0.00
wt,ro,512,160,985.17,1010.49,0.00,0.00
wt,ro,512,170,986.29,1004.29,0.00,0.00
wt,ro,512,180,987.35,1005.29,0.00,0.00
wt,ro,512,190,992.58,1086.63,0.00,0.00
wt,ro,512,200,996.36,1068.13,0.00,0.00
wt,ro,512,210,999.77,1068.68,0.00,0.00
wt,ro,512,220,1002.96,1069.84,0.00,0.00
wt,ro,512,230,1007.82,1114.54,0.00,0.00
wt,ro,512,240,1011.02,1084.71,0.00,0.00
wt,ro,512,250,1013.43,1071.14,0.00,0.00
wt,ro,512,260,1015.14,1057.87,0.00,0.00
wt,ro,512,270,1016.51,1052.05,0.00,0.00
wt,ro,512,280,1017.39,1041.26,0.00,0.00
wt,ro,512,290,1017.82,1029.82,0.00,0.00
wt,ro,512,300,1021.60,1131.17,0.00,0.00
wt,ro,512,310,1024.70,1117.27,0.00,0.00
wt,ro,512,320,1027.03,1099.26,0.00,0.00
wt,ro,512,330,1027.87,1054.91,0.00,0.00
wt,ro,512,340,1028.53,1050.31,0.00,0.00
wt,ro,512,350,1029.38,1058.24,0.00,0.00
wt,ro,512,360,1029.40,1029.76,0.00,0.00
wt,ro,512,370,1029.56,1035.37,0.00,0.00
wt,ro,512,380,1031.98,1122.57,0.00,0.00
wt,ro,512,390,1032.67,1058.48,0.00,0.00
wt,ro,512,400,1033.34,1059.75,0.00,0.00
wt,ro,512,410,1033.74,1049.56,0.00,0.00
wt,ro,512,420,1034.21,1053.35,0.00,0.00
wt,ro,512,430,1034.40,1042.46,0.00,0.00
wt,ro,512,440,1035.29,1073.57,0.00,0.00
wt,ro,512,450,1036.03,1068.74,0.00,0.00
wt,ro,512,460,1036.23,1045.16,0.00,0.00
wt,ro,512,470,1037.67,1103.62,0.00,0.00
wt,ro,512,480,1038.12,1059.42,0.00,0.00
wt,ro,512,490,1037.08,987.12,0.00,0.00
wt,ro,512,500,1037.29,1047.79,0.00,0.00
wt,ro,512,510,1037.66,1056.12,0.00,0.00
wt,ro,512,520,1037.91,1050.42,0.00,0.00
wt,ro,512,530,1037.83,1033.95,0.00,0.00
wt,ro,512,540,1039.28,1115.75,0.00,0.00
wt,ro,512,550,1040.41,1101.36,0.00,0.00
wt,ro,512,560,1041.88,1123.51,0.00,0.00
wt,ro,512,570,1042.71,1089.34,0.00,0.00
wt,ro,512,580,1043.23,1072.85,0.00,0.00
wt,ro,512,590,1043.28,1046.16,0.00,0.00
wt,ro,512,600,1044.05,1089.08,0.00,0.00
wt,ro,512,610,1044.52,1073.25,0.00,0.00
wt,ro,512,620,1045.94,1131.85,0.00,0.00
wt,ro,512,630,1046.58,1086.24,0.00,0.00
wt,ro,512,640,1047.67,1116.26,0.00,0.00
wt,ro,512,650,1048.56,1105.94,0.00,0.00
wt,ro,512,660,1049.14,1087.00,0.00,0.00
wt,ro,512,670,1049.90,1099.59,0.00,0.00
wt,ro,512,680,1048.89,981.02,0.00,0.00
wt,ro,512,690,1048.46,1019.44,0.00,0.00
wt,ro,512,700,1048.52,1052.51,0.00,0.00
wt,ro,512,710,1048.22,1027.69,0.00,0.00
wt,ro,512,720,1047.98,1030.50,0.00,0.00
wt,ro,512,730,1047.90,1042.41,0.00,0.00
wt,ro,512,740,1048.71,1107.70,0.00,0.00
wt,ro,512,750,1049.02,1071.56,0.00,0.00
wt,ro,512,760,1049.76,1105.51,0.00,0.00
wt,ro,512,770,1049.73,1046.95,0.00,0.00
wt,ro,512,780,1050.34,1097.81,0.00,0.00
wt,ro,512,790,1050.67,1076.50,0.00,0.00
wt,ro,512,800,1051.02,1078.68,0.00,0.00
wt,ro,512,810,1050.81,1033.97,0.00,0.00
wt,ro,512,820,1050.68,1040.09,0.00,0.00
wt,ro,512,830,1050.83,1063.04,0.00,0.00
wt,ro,512,840,1050.63,1034.24,0.00,0.00
wt,ro,512,850,1050.61,1048.74,0.00,0.00
wt,ro,512,860,1050.07,1004.20,0.00,0.00
wt,ro,512,870,1050.53,1090.45,0.00,0.00
wt,ro,512,880,1051.57,1141.66,0.00,0.00
wt,ro,512,890,1051.97,1087.48,0.00,0.00
wt,ro,512,900,1052.15,1067.85,0.00,0.00
wt,ro,512,910,1052.77,1108.52,0.00,0.00
wt,ro,512,920,1052.74,1049.72,0.00,0.00
wt,ro,512,930,1052.75,1054.34,0.00,0.00
wt,ro,512,940,1053.03,1078.14,0.00,0.00
wt,ro,512,950,1053.33,1081.62,0.00,0.00
wt,ro,512,960,1053.62,1081.30,0.00,0.00
wt,ro,512,970,1053.89,1080.22,0.00,0.00
wt,ro,512,980,1053.61,1025.94,0.00,0.00
wt,ro,512,990,1053.15,1008.39,0.00,0.00
wt,ro,512,1000,1053.40,1077.58,0.00,0.00
wt,ro,512,1010,1053.62,1075.83,0.00,0.00
wt,ro,512,1020,1054.15,1107.89,0.00,0.00
wt,ro,512,1030,1054.17,1056.02,0.00,0.00
wt,ro,512,1040,1054.43,1081.58,0.00,0.00
wt,ro,512,1050,1054.02,1010.68,0.00,0.00
wt,ro,512,1060,1053.46,994.81,0.00,0.00
wt,ro,512,1070,1053.08,1013.09,0.00,0.00
wt,ro,512,1080,1052.83,1025.37,0.00,0.00
wt,ro,512,1090,1053.08,1079.99,0.00,0.00
wt,ro,512,1100,1053.48,1097.27,0.00,0.00
wt,ro,512,1110,1053.55,1061.44,0.00,0.00
wt,ro,512,1120,1053.55,1054.31,0.00,0.00
wt,ro,512,1130,1053.61,1059.50,0.00,0.00
wt,ro,512,1140,1053.57,1049.85,0.00,0.00
wt,ro,512,1150,1053.94,1095.98,0.00,0.00
wt,ro,512,1160,1054.74,1145.89,0.00,0.00
wt,ro,512,1170,1055.37,1128.68,0.00,0.00
wt,ro,512,1180,1055.43,1063.25,0.00,0.00
wt,ro,512,1190,1055.88,1107.99,0.00,0.00
wt,ro,512,1200,1056.10,1082.43,0.00,0.00
wt,ro,512,1210,1056.51,1105.79,0.00,0.00
wt,ro,512,1220,1057.05,1122.79,0.00,0.00
wt,ro,512,1230,1057.17,1071.24,0.00,0.00
wt,ro,512,1240,1056.91,1025.28,0.00,0.00
wt,ro,512,1250,1056.98,1065.54,0.00,0.00
wt,ro,512,1260,1057.38,1107.69,0.00,0.00
wt,ro,512,1270,1057.72,1100.87,0.00,0.00
wt,ro,512,1280,1057.90,1080.23,0.00,0.00
wt,ro,512,1290,1057.89,1057.55,0.00,0.00
wt,ro,512,1300,1057.72,1035.47,0.00,0.00
wt,ro,512,1310,1057.71,1056.73,0.00,0.00
wt,ro,512,1320,1057.27,999.20,0.00,0.00
wt,ro,512,1330,1057.20,1047.44,0.00,0.00
wt,ro,512,1340,1057.06,1039.50,0.00,0.00
wt,ro,512,1350,1057.33,1092.79,0.00,0.00
wt,ro,512,1360,1057.45,1073.42,0.00,0.00
wt,ro,512,1370,1057.26,1032.06,0.00,0.00
wt,ro,512,1380,1057.26,1056.35,0.00,0.00
wt,ro,512,1390,1057.42,1080.16,0.00,0.00
wt,ro,512,1400,1057.51,1070.54,0.00,0.00
wt,ro,512,1410,1057.79,1097.01,0.00,0.00
wt,ro,512,1420,1057.60,1030.05,0.00,0.00
wt,ro,512,1430,1057.78,1083.49,0.00,0.00
wt,ro,512,1440,1057.57,1026.87,0.00,0.00
wt,ro,512,1450,1057.34,1024.91,0.00,0.00
wt,ro,512,1460,1057.40,1065.96,0.00,0.00
wt,ro,512,1470,1057.17,1023.62,0.00,0.00
wt,ro,512,1480,1057.23,1065.94,0.00,0.00
wt,ro,512,1490,1057.33,1072.62,0.00,0.00
wt,ro,512,1500,1057.01,1008.98,0.00,0.00
wt,ro,512,1510,1056.94,1045.72,0.00,0.00
wt,ro,512,1520,1056.87,1046.25,0.00,0.00
wt,ro,512,1530,1056.91,1063.04,0.00,0.00
wt,ro,512,1540,1056.80,1040.71,0.00,0.00
wt,ro,512,1550,1056.64,1031.84,0.00,0.00
wt,ro,512,1560,1056.68,1062.19,0.00,0.00
wt,ro,512,1570,1056.57,1039.67,0.00,0.00
wt,ro,512,1580,1056.49,1044.66,0.00,0.00
wt,ro,512,1590,1056.56,1066.73,0.00,0.00
wt,ro,512,1600,1056.69,1077.64,0.00,0.00
wt,ro,512,1610,1056.41,1011.89,0.00,0.00
wt,ro,512,1620,1056.47,1065.59,0.00,0.00
wt,ro,512,1630,1056.58,1074.62,0.00,0.00
wt,ro,512,1640,1056.47,1038.35,0.00,0.00
wt,ro,512,1650,1056.75,1103.32,0.00,0.00
wt,ro,512,1660,1056.83,1070.44,0.00,0.00
wt,ro,512,1670,1056.97,1080.73,0.00,0.00
wt,ro,512,1680,1057.30,1112.46,0.00,0.00
wt,ro,512,1690,1057.40,1073.43,0.00,0.00
wt,ro,512,1700,1057.60,1091.57,0.00,0.00
wt,ro,512,1710,1057.77,1086.72,0.00,0.00
wt,ro,512,1720,1057.97,1091.59,0.00,0.00
wt,ro,512,1730,1057.98,1059.42,0.00,0.00
wt,ro,512,1740,1057.93,1050.22,0.00,0.00
wt,ro,512,1750,1057.88,1049.26,0.00,0.00
wt,ro,512,1760,1058.09,1094.71,0.00,0.00
wt,ro,512,1770,1058.29,1093.86,0.00,0.00
wt,ro,512,1780,1058.64,1121.11,0.00,0.00
wt,ro,512,1790,1058.66,1060.95,0.00,0.00
wt,ro,512,1800,1058.51,1032.97,0.00,0.00
wt,ro,64,10,1129.77,1129.77,0.00,0.00
wt,ro,64,20,1191.66,1253.55,0.00,0.00
wt,ro,64,30,1215.26,1262.43,0.00,0.00
wt,ro,64,40,1225.03,1254.37,0.00,0.00
wt,ro,64,50,1234.88,1274.24,0.00,0.00
wt,ro,64,60,1239.96,1265.36,0.00,0.00
wt,ro,64,70,1244.32,1270.48,0.00,0.00
wt,ro,64,80,1245.97,1257.60,0.00,0.00
wt,ro,64,90,1247.86,1262.96,0.00,0.00
wt,ro,64,100,1248.76,1256.85,0.00,0.00
wt,ro,64,110,1251.57,1279.61,0.00,0.00
wt,ro,64,120,1252.97,1268.61,0.00,0.00
wt,ro,64,130,1254.68,1275.12,0.00,0.00
wt,ro,64,140,1256.96,1286.58,0.00,0.00
wt,ro,64,150,1259.08,1288.67,0.00,0.00
wt,ro,64,160,1260.41,1280.42,0.00,0.00
wt,ro,64,170,1262.02,1287.73,0.00,0.00
wt,ro,64,180,1262.26,1266.33,0.00,0.00
wt,ro,64,190,1262.20,1261.05,0.00,0.00
wt,ro,64,200,1262.43,1266.76,0.00,0.00
wt,ro,64,210,1262.57,1265.39,0.00,0.00
wt,ro,64,220,1263.33,1279.24,0.00,0.00
wt,ro,64,230,1263.89,1276.20,0.00,0.00
wt,ro,64,240,1264.86,1287.30,0.00,0.00
wt,ro,64,250,1265.60,1283.37,0.00,0.00
wt,ro,64,260,1265.56,1264.56,0.00,0.00
wt,ro,64,270,1265.82,1272.50,0.00,0.00
wt,ro,64,280,1266.11,1274.15,0.00,0.00
wt,ro,64,290,1265.91,1260.29,0.00,0.00
wt,ro,64,300,1265.94,1266.67,0.00,0.00
wt,ro,64,310,1266.06,1269.72,0.00,0.00
wt,ro,64,320,1265.97,1263.08,0.00,0.00
wt,ro,64,330,1266.32,1277.52,0.00,0.00
wt,ro,64,340,1266.62,1276.72,0.00,0.00
wt,ro,64,350,1267.16,1285.60,0.00,0.00
wt,ro,64,360,1267.73,1287.64,0.00,0.00
wt,ro,64,370,1267.99,1277.14,0.00,0.00
wt,ro,64,380,1268.44,1285.03,0.00,0.00
wt,ro,64,390,1268.46,1269.48,0.00,0.00
wt,ro,64,400,1268.53,1271.17,0.00,0.00
wt,ro,64,410,1268.71,1275.62,0.00,0.00
wt,ro,64,420,1268.84,1274.45,0.00,0.00
wt,ro,64,430,1269.15,1282.02,0.00,0.00
wt,ro,64,440,1269.40,1280.34,0.00,0.00
wt,ro,64,450,1269.74,1284.85,0.00,0.00
wt,ro,64,460,1270.07,1284.52,0.00,0.00
wt,ro,64,470,1270.50,1290.35,0.00,0.00
wt,ro,64,480,1270.60,1275.40,0.00,0.00
wt,ro,64,490,1270.57,1269.03,0.00,0.00
wt,ro,64,500,1270.63,1273.92,0.00,0.00
wt,ro,64,510,1270.62,1270.09,0.00,0.00
wt,ro,64,520,1270.65,1272.08,0.00,0.00
wt,ro,64,530,1270.79,1277.82,0.00,0.00
wt,ro,64,540,1270.88,1275.75,0.00,0.00
wt,ro,64,550,1270.98,1276.42,0.00,0.00
wt,ro,64,560,1271.33,1290.62,0.00,0.00
wt,ro,64,570,1271.59,1285.94,0.00,0.00
wt,ro,64,580,1271.86,1287.31,0.00,0.00
wt,ro,64,590,1272.07,1284.35,0.00,0.00
wt,ro,64,600,1272.04,1270.23,0.00,0.00
wt,ro,64,610,1272.10,1275.85,0.00,0.00
wt,ro,64,620,1272.21,1278.72,0.00,0.00
wt,ro,64,630,1272.34,1280.74,0.00,0.00
wt,ro,64,640,1272.32,1270.76,0.00,0.00
wt,ro,64,650,1272.39,1277.35,0.00,0.00
wt,ro,64,660,1272.32,1267.44,0.00,0.00
wt,ro,64,670,1272.59,1290.60,0.00,0.00
wt,ro,64,680,1272.73,1281.82,0.00,0.00
wt,ro,64,690,1272.67,1269.17,0.00,0.00
wt,ro,64,700,1272.84,1284.32,0.00,0.00
wt,ro,64,710,1272.84,1272.97,0.00,0.00
wt,ro,64,720,1272.84,1272.46,0.00,0.00
wt,ro,64,730,1272.77,1267.77,0.00,0.00
wt,ro,64,740,1272.90,1282.77,0.00,0.00
wt,ro,64,750,1272.98,1278.35,0.00,0.00
wt,ro,64,760,1273.17,1287.27,0.00,0.00
wt,ro,64,770,1273.49,1298.67,0.00,0.00
wt,ro,64,780,1273.67,1287.60,0.00,0.00
wt,ro,64,790,1273.69,1274.53,0.00,0.00
wt,ro,64,800,1273.88,1288.99,0.00,0.00
wt,ro,64,810,1273.91,1276.15,0.00,0.00
wt,ro,64,820,1273.93,1276.12,0.00,0.00
wt,ro,64,830,1273.98,1277.83,0.00,0.00
wt,ro,64,840,1273.92,1269.05,0.00,0.00
wt,ro,64,850,1274.01,1281.39,0.00,0.00
wt,ro,64,860,1274.02,1275.41,0.00,0.00
wt,ro,64,870,1274.18,1287.85,0.00,0.00
wt,ro,64,880,1274.33,1287.16,0.00,0.00
wt,ro,64,890,1274.60,1297.94,0.00,0.00
wt,ro,64,900,1274.76,1289.73,0.00,0.00
wt,ro,64,910,1274.83,1281.13,0.00,0.00
wt,ro,64,920,1274.74,1266.58,0.00,0.00
wt,ro,64,930,1274.73,1273.11,0.00,0.00
wt,ro,64,940,1274.58,1260.79,0.00,0.00
wt,ro,64,950,1274.59,1275.82,0.00,0.00
wt,ro,64,960,1274.66,1281.46,0.00,0.00
wt,ro,64,970,1274.64,1272.57,0.00,0.00
wt,ro,64,980,1274.74,1283.83,0.00,0.00
wt,ro,64,990,1274.83,1283.56,0.00,0.00
wt,ro,64,1000,1275.00,1291.69,0.00,0.00
wt,ro,64,1010,1275.05,1280.75,0.00,0.00
wt,ro,64,1020,1275.21,1291.09,0.00,0.00
wt,ro,64,1030,1275.19,1272.89,0.00,0.00
wt,ro,64,1040,1275.17,1273.83,0.00,0.00
wt,ro,64,1050,1275.09,1266.88,0.00,0.00
wt,ro,64,1060,1275.09,1274.72,0.00,0.00
wt,ro,64,1070,1275.16,1282.23,0.00,0.00
wt,ro,64,1080,1275.17,1276.32,0.00,0.00
wt,ro,64,1090,1275.23,1281.78,0.00,0.00
wt,ro,64,1100,1275.33,1287.01,0.00,0.00
wt,ro,64,1110,1275.41,1284.22,0.00,0.00
wt,ro,64,1120,1275.52,1286.77,0.00,0.00
wt,ro,64,1130,1275.50,1273.45,0.00,0.00
wt,ro,64,1140,1275.49,1274.49,0.00,0.00
wt,ro,64,1150,1275.47,1273.08,0.00,0.00
wt,ro,64,1160,1275.41,1268.92,0.00,0.00
wt,ro,64,1170,1275.48,1283.62,0.00,0.00
wt,ro,64,1180,1275.41,1267.15,0.00,0.00
wt,ro,64,1190,1275.49,1284.92,0.00,0.00
wt,ro,64,1200,1275.46,1271.23,0.00,0.00
wt,ro,64,1210,1275.61,1294.01,0.00,0.00
wt,ro,64,1220,1275.73,1290.68,0.00,0.00
wt,ro,64,1230,1275.76,1279.39,0.00,0.00
wt,ro,64,1240,1275.77,1277.14,0.00,0.00
wt,ro,64,1250,1275.80,1279.09,0.00,0.00
wt,ro,64,1260,1275.84,1280.31,0.00,0.00
wt,ro,64,1270,1275.75,1265.13,0.00,0.00
wt,ro,64,1280,1275.73,1273.54,0.00,0.00
wt,ro,64,1290,1275.74,1276.72,0.00,0.00
wt,ro,64,1300,1275.76,1277.97,0.00,0.00
wt,ro,64,1310,1275.81,1282.05,0.00,0.00
wt,ro,64,1320,1275.84,1279.78,0.00,0.00
wt,ro,64,1330,1275.85,1277.36,0.00,0.00
wt,ro,64,1340,1275.78,1266.93,0.00,0.00
wt,ro,64,1350,1275.81,1278.85,0.00,0.00
wt,ro,64,1360,1275.76,1269.53,0.00,0.00
wt,ro,64,1370,1275.74,1272.55,0.00,0.00
wt,ro,64,1380,1275.72,1274.15,0.00,0.00
wt,ro,64,1390,1275.73,1276.22,0.00,0.00
wt,ro,64,1400,1275.76,1280.29,0.00,0.00
wt,ro,64,1410,1275.77,1277.22,0.00,0.00
wt,ro,64,1420,1275.80,1280.25,0.00,0.00
wt,ro,64,1430,1275.83,1279.51,0.00,0.00
wt,ro,64,1440,1275.85,1279.24,0.00,0.00
wt,ro,64,1450,1275.80,1268.78,0.00,0.00
wt,ro,64,1460,1275.81,1276.85,0.00,0.00
wt,ro,64,1470,1275.78,1270.93,0.00,0.00
wt,ro,64,1480,1275.82,1282.03,0.00,0.00
wt,ro,64,1490,1275.85,1280.58,0.00,0.00
wt,ro,64,1500,1275.80,1268.33,0.00,0.00
wt,ro,64,1510,1275.84,1282.23,0.00,0.00
wt,ro,64,1520,1275.80,1269.46,0.00,0.00
wt,ro,64,1530,1275.86,1284.56,0.00,0.00
wt,ro,64,1540,1275.85,1274.56,0.00,0.00
wt,ro,64,1550,1275.91,1285.77,0.00,0.00
wt,ro,64,1560,1275.88,1270.43,0.00,0.00
wt,ro,64,1570,1275.83,1267.70,0.00,0.00
wt,ro,64,1580,1275.84,1277.35,0.00,0.00
wt,ro,64,1590,1275.85,1278.55,0.00,0.00
wt,ro,64,1600,1275.82,1270.32,0.00,0.00
wt,ro,64,1610,1275.80,1272.48,0.00,0.00
wt,ro,64,1620,1275.90,1292.67,0.00,0.00
wt,ro,64,1630,1275.93,1281.12,0.00,0.00
wt,ro,64,1640,1275.94,1276.95,0.00,0.00
wt,ro,64,1650,1275.94,1276.19,0.00,0.00
wt,ro,64,1660,1275.90,1269.35,0.00,0.00
wt,ro,64,1670,1275.88,1272.11,0.00,0.00
wt,ro,64,1680,1275.89,1277.62,0.00,0.00
wt,ro,64,1690,1275.93,1283.10,0.00,0.00
wt,ro,64,1700,1275.97,1281.67,0.00,0.00
wt,ro,64,1710,1275.95,1272.50,0.00,0.00
wt,ro,64,1720,1275.88,1264.86,0.00,0.00
wt,ro,64,1730,1275.93,1284.42,0.00,0.00
wt,ro,64,1740,1275.93,1274.91,0.00,0.00
wt,ro,64,1750,1275.99,1286.77,0.00,0.00
wt,ro,64,1760,1276.02,1282.32,0.00,0.00
wt,ro,64,1770,1276.01,1273.88,0.00,0.00
wt,ro,64,1780,1276.00,1273.99,0.00,0.00
wt,ro,64,1790,1276.00,1276.36,0.00,0.00
wt,ro,64,1800,1275.98,1272.38,0.00,0.00
wt,ro,8,10,584.14,584.14,0.00,0.00
wt,ro,8,20,669.49,754.91,0.00,0.00
wt,ro,8,30,715.54,807.85,0.00,0.00
wt,ro,8,40,745.55,835.75,0.00,0.00
wt,ro,8,50,756.08,798.26,0.00,0.00
wt,ro,8,60,764.43,806.60,0.00,0.00
wt,ro,8,70,776.01,845.37,0.00,0.00
wt,ro,8,80,784.61,844.74,0.00,0.00
wt,ro,8,90,791.34,845.12,0.00,0.00
wt,ro,8,100,796.45,842.42,0.00,0.00
wt,ro,8,110,800.80,844.23,0.00,0.00
wt,ro,8,120,804.43,844.34,0.00,0.00
wt,ro,8,130,807.38,843.12,0.00,0.00
wt,ro,8,140,810.14,845.94,0.00,0.00
wt,ro,8,150,812.34,843.04,0.00,0.00
wt,ro,8,160,814.07,840.22,0.00,0.00
wt,ro,8,170,815.47,837.77,0.00,0.00
wt,ro,8,180,817.14,845.50,0.00,0.00
wt,ro,8,190,818.28,838.73,0.00,0.00
wt,ro,8,200,819.31,839.05,0.00,0.00
wt,ro,8,210,820.48,843.86,0.00,0.00
wt,ro,8,220,821.44,841.53,0.00,0.00
wt,ro,8,230,822.29,840.91,0.00,0.00
wt,ro,8,240,822.94,838.03,0.00,0.00
wt,ro,8,250,823.76,843.22,0.00,0.00
wt,ro,8,260,824.32,838.50,0.00,0.00
wt,ro,8,270,824.94,841.04,0.00,0.00
wt,ro,8,280,825.64,844.59,0.00,0.00
wt,ro,8,290,826.10,838.83,0.00,0.00
wt,ro,8,300,826.53,839.14,0.00,0.00
wt,ro,8,310,827.13,844.94,0.00,0.00
wt,ro,8,320,827.81,849.02,0.00,0.00
wt,ro,8,330,828.33,844.82,0.00,0.00
wt,ro,8,340,828.78,843.86,0.00,0.00
wt,ro,8,350,829.42,850.96,0.00,0.00
wt,ro,8,360,829.80,843.34,0.00,0.00
wt,ro,8,370,829.98,836.33,0.00,0.00
wt,ro,8,380,830.27,841.05,0.00,0.00
wt,ro,8,390,830.80,851.02,0.00,0.00
wt,ro,8,400,831.16,845.14,0.00,0.00
wt,ro,8,410,831.49,844.62,0.00,0.00
wt,ro,8,420,831.85,846.54,0.00,0.00
wt,ro,8,430,832.03,839.48,0.00,0.00
wt,ro,8,440,832.34,845.72,0.00,0.00
wt,ro,8,450,832.64,846.14,0.00,0.00
wt,ro,8,460,832.86,842.84,0.00,0.00
wt,ro,8,470,833.05,841.83,0.00,0.00
wt,ro,8,480,833.31,845.20,0.00,0.00
wt,ro,8,490,833.48,841.67,0.00,0.00
wt,ro,8,500,833.71,844.89,0.00,0.00
wt,ro,8,510,833.87,842.03,0.00,0.00
wt,ro,8,520,834.07,844.44,0.00,0.00
wt,ro,8,530,834.30,846.02,0.00,0.00
wt,ro,8,540,834.38,838.47,0.00,0.00
wt,ro,8,550,834.54,843.23,0.00,0.00
wt,ro,8,560,834.90,855.03,0.00,0.00
wt,ro,8,570,835.17,849.95,0.00,0.00
wt,ro,8,580,835.32,844.19,0.00,0.00
wt,ro,8,590,835.48,844.52,0.00,0.00
wt,ro,8,600,835.47,835.15,0.00,0.00
wt,ro,8,610,835.61,843.74,0.00,0.00
wt,ro,8,620,835.71,841.63,0.00,0.00
wt,ro,8,630,835.77,839.54,0.00,0.00
wt,ro,8,640,835.92,845.82,0.00,0.00
wt,ro,8,650,836.07,845.47,0.00,0.00
wt,ro,8,660,836.20,844.94,0.00,0.00
wt,ro,8,670,836.24,838.76,0.00,0.00
wt,ro,8,680,836.33,842.23,0.00,0.00
wt,ro,8,690,836.48,846.44,0.00,0.00
wt,ro,8,700,836.67,850.12,0.00,0.00
wt,ro,8,710,836.77,843.67,0.00,0.00
wt,ro,8,720,836.83,841.14,0.00,0.00
wt,ro,8,730,836.96,845.92,0.00,0.00
wt,ro,8,740,837.02,841.81,0.00,0.00
wt,ro,8,750,836.99,834.43,0.00,0.00
wt,ro,8,760,837.11,846.14,0.00,0.00
wt,ro,8,770,837.21,844.59,0.00,0.00
wt,ro,8,780,837.29,844.22,0.00,0.00
wt,ro,8,790,837.39,844.44,0.00,0.00
wt,ro,8,800,837.50,846.32,0.00,0.00
wt,ro,8,810,837.50,837.95,0.00,0.00
wt,ro,8,820,837.57,842.97,0.00,0.00
wt,ro,8,830,837.66,845.00,0.00,0.00
wt,ro,8,840,837.85,853.65,0.00,0.00
wt,ro,8,850,837.92,844.24,0.00,0.00
wt,ro,8,860,838.02,846.59,0.00,0.00
wt,ro,8,870,838.05,840.48,0.00,0.00
wt,ro,8,880,837.95,828.86,0.00,0.00
wt,ro,8,890,838.06,847.76,0.00,0.00
wt,ro,8,900,838.16,846.64,0.00,0.00
wt,ro,8,910,838.23,845.12,0.00,0.00
wt,ro,8,920,838.24,838.79,0.00,0.00
wt,ro,8,930,838.37,850.24,0.00,0.00
wt,ro,8,940,838.45,845.91,0.00,0.00
wt,ro,8,950,838.49,842.22,0.00,0.00
wt,ro,8,960,838.54,843.74,0.00,0.00
wt,ro,8,970,838.52,836.47,0.00,0.00
wt,ro,8,980,838.58,844.09,0.00,0.00
wt,ro,8,990,838.64,844.74,0.00,0.00
wt,ro,8,1000,838.71,845.52,0.00,0.00
wt,ro,8,1010,838.84,851.72,0.00,0.00
wt,ro,8,1020,838.85,840.29,0.00,0.00
wt,ro,8,1030,838.89,843.03,0.00,0.00
wt,ro,8,1040,838.92,841.84,0.00,0.00
wt,ro,8,1050,838.95,842.24,0.00,0.00
wt,ro,8,1060,839.03,847.35,0.00,0.00
wt,ro,8,1070,839.07,843.53,0.00,0.00
wt,ro,8,1080,839.20,852.53,0.00,0.00
wt,ro,8,1090,839.18,836.93,0.00,0.00
wt,ro,8,1100,839.26,848.04,0.00,0.00
wt,ro,8,1110,839.26,839.53,0.00,0.00
wt,ro,8,1120,839.32,845.54,0.00,0.00
wt,ro,8,1130,839.34,842.53,0.00,0.00
wt,ro,8,1140,839.44,849.74,0.00,0.00
wt,ro,8,1150,839.43,838.75,0.00,0.00
wt,ro,8,1160,839.45,841.43,0.00,0.00
wt,ro,8,1170,839.49,844.44,0.00,0.00
wt,ro,8,1180,839.56,847.82,0.00,0.00
wt,ro,8,1190,839.52,834.46,0.00,0.00
wt,ro,8,1200,839.51,838.23,0.00,0.00
wt,ro,8,1210,839.54,843.84,0.00,0.00
wt,ro,8,1220,839.62,849.16,0.00,0.00
wt,ro,8,1230,839.67,845.54,0.00,0.00
wt,ro,8,1240,839.70,843.92,0.00,0.00
wt,ro,8,1250,839.72,841.14,0.00,0.00
wt,ro,8,1260,839.72,840.42,0.00,0.00
wt,ro,8,1270,839.76,844.54,0.00,0.00
wt,ro,8,1280,839.81,846.39,0.00,0.00
wt,ro,8,1290,839.91,852.95,0.00,0.00
wt,ro,8,1300,839.95,844.84,0.00,0.00
wt,ro,8,1310,839.97,841.93,0.00,0.00
wt,ro,8,1320,840.00,845.12,0.00,0.00
wt,ro,8,1330,839.97,834.77,0.00,0.00
wt,ro,8,1340,840.01,845.93,0.00,0.00
wt,ro,8,1350,840.06,846.64,0.00,0.00
wt,ro,8,1360,840.14,851.22,0.00,0.00
wt,ro,8,1370,840.18,845.82,0.00,0.00
wt,ro,8,1380,840.23,846.74,0.00,0.00
wt,ro,8,1390,840.30,850.53,0.00,0.00
wt,ro,8,1400,840.36,847.50,0.00,0.00
wt,ro,8,1410,840.33,836.84,0.00,0.00
wt,ro,8,1420,840.39,848.92,0.00,0.00
wt,ro,8,1430,840.45,848.64,0.00,0.00
wt,ro,8,1440,840.47,843.73,0.00,0.00
wt,ro,8,1450,840.49,843.63,0.00,0.00
wt,ro,8,1460,840.55,848.46,0.00,0.00
wt,ro,8,1470,840.48,831.07,0.00,0.00
wt,ro,8,1480,840.52,845.19,0.00,0.00
wt,ro,8,1490,840.58,849.82,0.00,0.00
